traditional,simplified,pinyin,translation_1,translation_2,translation_3,translation_4,translation_5,translation_6,translation_7,translation_8,translation_9,translation_10,translation_11,translation_12,translation_13,translation_14,translation_15,translation_16,translation_17,translation_18
卻是,却是,que4 shi4],nevertheless,actually,the fact is ...,,,,,,,,,,,,,,,
卻步,却步,que4 bu4],to step back,,,,,,,,,,,,,,,,,
卻病,却病,que4 bing4],to prevent or treat a disease,,,,,,,,,,,,,,,,,
卼,卼,wu4],uncomfortable,unsteady,,,,,,,,,,,,,,,,
卽,卽,ji2],variant of 即[ji2],promptly,,,,,,,,,,,,,,,,
卿,卿,qing1],high ranking official (old),term of endearment between spouses (old),(from the Tang Dynasty onwards) term used by the emperor for his subjects (old),honorific (old),,,,,,,,,,,,,,
卿卿我我,卿卿我我,qing1 qing1 wo3 wo3],to bill and coo (idiom),to whisper sweet nothings to one another,to be very much in love,,,,,,,,,,,,,,,
厀,膝,xi1],old variant of 膝[xi1],,,,,,,,,,,,,,,,,
厂,厂,han3],cliff radical in Chinese characters (Kangxi radical 27) occurring in 原 历 压 etc,,,,,,,,,,,,,,,,,
厂字旁,厂字旁,chang3 zi4 pang2],"name of ""cliff"" 厂 radical in simplified Chinese characters (Kangxi radical 27)",,,,,,,,,,,,,,,,,
厄,厄,e4],distressed,,,,,,,,,,,,,,,,,
厄什塔,厄什塔,E4 shen2 ta3],Ørsta (city in Norway),,,,,,,,,,,,,,,,,
厄利垂亞,厄利垂亚,E4 li4 chui2 ya4],Eritrea (Tw),,,,,,,,,,,,,,,,,
厄勒布魯,厄勒布鲁,E4 le4 bu4 lu3],Örebro (city in Sweden),,,,,,,,,,,,,,,,,
厄勒海峽,厄勒海峡,E4 le4 Hai3 xia2],Øresund,The Sound (strait between Denmark and Sweden),,,,,,,,,,,,,,,,
厄境,厄境,e4 jing4],difficult situation,,,,,,,,,,,,,,,,,
厄洛斯,厄洛斯,E4 luo4 si1],Eros (Cupid),,,,,,,,,,,,,,,,,
厄爾尼諾,厄尔尼诺,E4 er3 Ni2 nuo4],El Niño equatorial climate variation in the Pacific,,,,,,,,,,,,,,,,,
厄爾尼諾現象,厄尔尼诺现象,e4 er3 ni2 nuo4 xian4 xiang4],El Niño effect equatorial climatic variation over the Pacific Ocean,,,,,,,,,,,,,,,,,
厄爾布魯士,厄尔布鲁士,E4 er3 bu4 lu3 shi4],Mt Elbrus the highest peak of the Caucasus mountains,,,,,,,,,,,,,,,,,
厄瓜多,厄瓜多,E4 gua1 duo1],Ecuador (Tw),,,,,,,,,,,,,,,,,
厄瓜多爾,厄瓜多尔,E4 gua1 duo1 er3],Ecuador,,,,,,,,,,,,,,,,,
厄立特里亞,厄立特里亚,E4 li4 te4 li3 ya4],Eritrea,,,,,,,,,,,,,,,,,
厄運,厄运,e4 yun4],bad luck,misfortune,adversity,,,,,,,,,,,,,,,
厎,厎,zhi3],whetstone,,,,,,,,,,,,,,,,,
厓,厓,ya2],old form of 崖 (cliff) and 涯 (bank),,,,,,,,,,,,,,,,,
厔,厔,zhi4],river bent,,,,,,,,,,,,,,,,,
厖,厖,pang2],huge,,,,,,,,,,,,,,,,,
厗,厗,ti2],old stone or mineral possibly related to antimony Sb 銻|锑[ti1],,,,,,,,,,,,,,,,,
厗奚,厗奚,Ti2 xi1],old place name (in Yan of Warring states in modern Beijing city),,,,,,,,,,,,,,,,,
厘,厘,li2],variant of 釐|厘[li2],,,,,,,,,,,,,,,,,
厘金,厘金,li2 jin1],a form of transit taxation in China introduced to finance armies to suppress the Taiping Rebellion,,,,,,,,,,,,,,,,,
厙,厍,She4],surname She,,,,,,,,,,,,,,,,,
厚,厚,hou4],thick,deep or profound,kind,generous,rich or strong in flavor,to favor,to stress,,,,,,,,,,,
厚古薄今,厚古薄今,hou4 gu3 bo2 jin1],to revere the past and neglect the present (idiom),,,,,,,,,,,,,,,,,
厚嘴啄花鳥,厚嘴啄花鸟,hou4 zui3 zhuo2 hua1 niao3],(bird species of China) thick-billed flowerpecker (Dicaeum agile),,,,,,,,,,,,,,,,,
厚嘴綠鳩,厚嘴绿鸠,hou4 zui3 lu:4 jiu1],(bird species of China) thick-billed green pigeon (Treron curvirostra),,,,,,,,,,,,,,,,,
厚嘴葦鶯,厚嘴苇莺,hou4 zui3 wei3 ying1],(bird species of China) thick-billed warbler (Phragamaticola aedon),,,,,,,,,,,,,,,,,
厚報,厚报,hou4 bao4],generous reward,,,,,,,,,,,,,,,,,
厚實,厚实,hou4 shi5],thick,substantial,sturdy,solid,,,,,,,,,,,,,,
厚底鞋,厚底鞋,hou4 di3 xie2],platform shoes,,,,,,,,,,,,,,,,,
厚度,厚度,hou4 du4],thickness,,,,,,,,,,,,,,,,,
厚待,厚待,hou4 dai4],generous treatment,,,,,,,,,,,,,,,,,
厚德載物,厚德载物,hou4 de2 zai4 wu4],with great virtue one can take charge of the world (idiom),,,,,,,,,,,,,,,,,
厚望,厚望,hou4 wang4],great hopes,great expectations,,,,,,,,,,,,,,,,
厚朴,厚朴,hou4 po4],magnolia bark (bark of Magnolia officinalis),,,,,,,,,,,,,,,,,
厚此薄彼,厚此薄彼,hou4 ci3 bo2 bi3],to favour one and discriminate against the other,,,,,,,,,,,,,,,,,
厚死薄生,厚死薄生,hou4 si3 bo2 sheng1],lit. to praise the dead and revile the living,fig. to live in the past (idiom),,,,,,,,,,,,,,,,
厚生勞動省,厚生劳动省,Hou4 sheng1 Lao2 dong4 sheng3],Ministry of Health Labor and Welfare (Japan),,,,,,,,,,,,,,,,,
厚生相,厚生相,hou4 sheng1 xiang4],minister of health (of Japan UK etc),,,,,,,,,,,,,,,,,
厚生省,厚生省,Hou4 sheng1 sheng3],Ministry of Health and Welfare (Japan) (replaced in 2001 by 厚生勞動省|厚生劳动省[Hou4 sheng1 Lao2 dong4 sheng3]),,,,,,,,,,,,,,,,,
厚禮,厚礼,hou4 li3],generous gifts,,,,,,,,,,,,,,,,,
厚積薄發,厚积薄发,hou4 ji1 bo2 fa1],lit. to have accumulated knowledge and deliver it slowly (idiom),good preparation is the key to success,to be well prepared,,,,,,,,,,,,,,,
厚臉皮,厚脸皮,hou4 lian3 pi2],brazen,shameless,impudent,cheek,thick-skinned,,,,,,,,,,,,,
厚薄,厚薄,hou4 bao2],thickness,also pr. [hou4 bo2],,,,,,,,,,,,,,,,
厚薄,厚薄,hou4 bo2],to favor one and discriminate against the other (abbr. for 厚此薄彼[hou4 ci3 bo2 bi3]),,,,,,,,,,,,,,,,,
厚誼,厚谊,hou4 yi4],generous friendship,,,,,,,,,,,,,,,,,
厚道,厚道,hou4 dao5],kind and honest,generous,sincere,,,,,,,,,,,,,,,
厚重,厚重,hou4 zhong4],thick,heavy,thickset (body),massive,generous,extravagant,profound,dignified,,,,,,,,,,
厚顏,厚颜,hou4 yan2],shameless,,,,,,,,,,,,,,,,,
厚顏無恥,厚颜无耻,hou4 yan2 wu2 chi3],shameless,,,,,,,,,,,,,,,,,
厚養薄葬,厚养薄葬,hou4 yang3 bo2 zang4],generous care but a thrifty funeral,to look after one's parents generously but not waste money on a lavish funeral,,,,,,,,,,,,,,,,
厜,厜,zui1],a mountain peak,,,,,,,,,,,,,,,,,
厝,厝,cuo4],to lay in place,to put,to place a coffin in a temporary location pending burial,,,,,,,,,,,,,,,
厝火積薪,厝火积薪,cuo4 huo3 ji1 xin1],lit. to put a fire under a pile of firewood (idiom),fig. hidden danger,imminent danger,,,,,,,,,,,,,,,
厞,厞,fei4],to hide,hideout,,,,,,,,,,,,,,,,
原,原,Yuan2],Hara (Japanese surname),,,,,,,,,,,,,,,,,
原,原,yuan2],former,original,primary,raw,level,cause,source,,,,,,,,,,,
原人,原人,yuan2 ren2],prehistoric man,primitive man,,,,,,,,,,,,,,,,
原件,原件,yuan2 jian4],the original,original document,master copy,,,,,,,,,,,,,,,
原位,原位,yuan2 wei4],original position,(in) the same place,normal position,the place where one currently is,in situ,,,,,,,,,,,,,
原住民,原住民,yuan2 zhu4 min2],indigenous peoples,aborigine,,,,,,,,,,,,,,,,
原住民族,原住民族,yuan2 zhu4 min2 zu2],original inhabitant,indigenous people,,,,,,,,,,,,,,,,
原作,原作,yuan2 zuo4],original works,original text,original author,,,,,,,,,,,,,,,
原來,原来,yuan2 lai2],original,former,originally,formerly,at first,so actually as it turns out,,,,,,,,,,,,
原先,原先,yuan2 xian1],originally,original,former,,,,,,,,,,,,,,,
原函數,原函数,yuan2 han2 shu4],antiderivative,,,,,,,,,,,,,,,,,
原則,原则,yuan2 ze2],principle,doctrine,CL:個|个[ge4],,,,,,,,,,,,,,,
原則上,原则上,yuan2 ze2 shang5],in principle,generally,,,,,,,,,,,,,,,,
原則性,原则性,yuan2 ze2 xing4],principled,,,,,,,,,,,,,,,,,
原創,原创,yuan2 chuang4],originality,creativity,innovation,,,,,,,,,,,,,,,
原創性,原创性,yuan2 chuang4 xing4],originality,,,,,,,,,,,,,,,,,
原動力,原动力,yuan2 dong4 li4],motive force,prime mover,first cause,agent,,,,,,,,,,,,,,
原南斯拉夫,原南斯拉夫,yuan2 Nan2 si1 la1 fu1],former Yugoslavia (1945-1992),,,,,,,,,,,,,,,,,
原原本本,原原本本,yuan2 yuan2 ben3 ben3],from beginning to end,in its entirety,in accord with fact,literal,,,,,,,,,,,,,,
原名,原名,yuan2 ming2],original name,,,,,,,,,,,,,,,,,
原告,原告,yuan2 gao4],complainant,plaintiff,,,,,,,,,,,,,,,,
原味,原味,yuan2 wei4],authentic taste,plain cooked,natural flavor (without spices and seasonings),,,,,,,,,,,,,,,
原因,原因,yuan2 yin1],cause,origin,root cause,reason,CL:個|个[ge4],,,,,,,,,,,,,
原地,原地,yuan2 di4],(in) the original place,the place where one currently is,place of origin,local (product),,,,,,,,,,,,,,
原地踏步,原地踏步,yuan2 di4 ta4 bu4],to mark time (military),to make no headway,,,,,,,,,,,,,,,,
原址,原址,yuan2 zhi3],original location,,,,,,,,,,,,,,,,,
原型,原型,yuan2 xing2],model,prototype,archetype,,,,,,,,,,,,,,,
原始,原始,yuan2 shi3],first,original,primitive,original (document etc),,,,,,,,,,,,,,
原始林,原始林,yuan2 shi3 lin2],old growth forest,primary forest,original forest cover,,,,,,,,,,,,,,,
原始熱帶雨林,原始热带雨林,yuan2 shi3 re4 dai4 yu3 lin2],virgin tropical rainforest,,,,,,,,,,,,,,,,,
原始社會,原始社会,yuan2 shi3 she4 hui4],primitive society,,,,,,,,,,,,,,,,,
原委,原委,yuan2 wei3],the whole story,,,,,,,,,,,,,,,,,
原子,原子,yuan2 zi3],atom,atomic,,,,,,,,,,,,,,,,
原子半徑,原子半径,yuan2 zi3 ban4 jing4],atomic radius,,,,,,,,,,,,,,,,,
原子反應堆,原子反应堆,yuan2 zi3 fan3 ying4 dui1],atomic reactor,,,,,,,,,,,,,,,,,
原子堆,原子堆,yuan2 zi3 dui1],atomic pile (original form of nuclear reactor),,,,,,,,,,,,,,,,,
原子序數,原子序数,yuan2 zi3 xu4 shu4],atomic number,,,,,,,,,,,,,,,,,
原子彈,原子弹,yuan2 zi3 dan4],atom bomb,atomic bomb,A-bomb,,,,,,,,,,,,,,,
原子核,原子核,yuan2 zi3 he2],atomic nucleus,,,,,,,,,,,,,,,,,
原子武器,原子武器,yuan2 zi3 wu3 qi4],atomic weapon,,,,,,,,,,,,,,,,,
原子爆彈,原子爆弹,yuan2 zi3 bao4 dan4],atom bomb,,,,,,,,,,,,,,,,,
原子爆破彈藥,原子爆破弹药,yuan2 zi3 bao4 po4 dan4 yao4],atomic demolition munition,,,,,,,,,,,,,,,,,
原子科學家,原子科学家,yuan2 zi3 ke1 xue2 jia1],atomic scientist,nuclear scientist,,,,,,,,,,,,,,,,
原子科學家通報,原子科学家通报,Yuan2 zi3 Ke1 xue2 jia1 Tong1 bao4],Journal of Atomic Scientists,,,,,,,,,,,,,,,,,
原子筆,原子笔,yuan2 zi3 bi3],ballpoint pen,also written 圓珠筆|圆珠笔,,,,,,,,,,,,,,,,
原子能,原子能,yuan2 zi3 neng2],atomic energy,,,,,,,,,,,,,,,,,
原子能發電站,原子能发电站,yuan2 zi3 neng2 fa1 dian4 zhan4],atomic power station,,,,,,,,,,,,,,,,,
原子論,原子论,yuan2 zi3 lun4],atomic theory,,,,,,,,,,,,,,,,,
原子質量,原子质量,yuan2 zi3 zhi4 liang4],atomic mass,,,,,,,,,,,,,,,,,
原子量,原子量,yuan2 zi3 liang4],atomic weight,atomic mass,,,,,,,,,,,,,,,,
原子鐘,原子钟,yuan2 zi3 zhong1],atomic clock,,,,,,,,,,,,,,,,,
原定,原定,yuan2 ding4],originally planned,originally determined,,,,,,,,,,,,,,,,
原封不動,原封不动,yuan2 feng1 bu4 dong4],sticking unmoving to the original (idiom); not an iota changed,untouched,,,,,,,,,,,,,,,,
原居,原居,yuan2 ju1],indigenous,,,,,,,,,,,,,,,,,
原州,原州,Yuan2 zhou1],Yuanzhou district of Guyuan city 固原市[Gu4 yuan2 shi4] Ningxia,,,,,,,,,,,,,,,,,
原州區,原州区,Yuan2 zhou1 qu1],Yuanzhou district of Guyuan city 固原市[Gu4 yuan2 shi4] Ningxia,,,,,,,,,,,,,,,,,
原平,原平,Yuan2 ping2],Yuanping county level city in Xinzhou 忻州[Xin1 zhou1] Shanxi,,,,,,,,,,,,,,,,,
原平市,原平市,Yuan2 ping2 shi4],Yuanping county level city in Xinzhou 忻州[Xin1 zhou1] Shanxi,,,,,,,,,,,,,,,,,
原形,原形,yuan2 xing2],original shape,true appearance (under the disguise),true character,,,,,,,,,,,,,,,
原形畢露,原形毕露,yuan2 xing2 bi4 lu4],original identity fully revealed (idiom); fig. to unmask and expose the whole truth,,,,,,,,,,,,,,,,,
原意,原意,yuan2 yi4],original meaning,original intention,,,,,,,,,,,,,,,,
原故,原故,yuan2 gu4],variant of 緣故|缘故[yuan2 gu4],,,,,,,,,,,,,,,,,
原文,原文,yuan2 wen2],original text,,,,,,,,,,,,,,,,,
原料,原料,yuan2 liao4],raw material,CL:個|个[ge4],,,,,,,,,,,,,,,,
原有,原有,yuan2 you3],original,former,,,,,,,,,,,,,,,,
原木,原木,yuan2 mu4],logs,,,,,,,,,,,,,,,,,
原本,原本,yuan2 ben3],originally,original,,,,,,,,,,,,,,,,
原材料,原材料,yuan2 cai2 liao4],raw materials,unprocessed materials,,,,,,,,,,,,,,,,
原核,原核,yuan2 he2],prokaryotic (cell),,,,,,,,,,,,,,,,,
原核生物,原核生物,yuan2 he2 sheng1 wu4],prokaryote,,,,,,,,,,,,,,,,,
原核生物界,原核生物界,yuan2 he2 sheng1 wu4 jie4],Kingdom Monera,prokaryote,,,,,,,,,,,,,,,,
原核細胞,原核细胞,yuan2 he2 xi4 bao1],prokaryote,prokaryotic cell,,,,,,,,,,,,,,,,
原核細胞型微生物,原核细胞型微生物,yuan2 he2 xi4 bao1 xing2 wei1 sheng1 wu4],prokaryotic cell type microorganism,,,,,,,,,,,,,,,,,
原樣,原样,yuan2 yang4],original shape,the same as before,,,,,,,,,,,,,,,,
原水,原水,yuan2 shui3],raw water,unpurified water,,,,,,,,,,,,,,,,
原汁,原汁,yuan2 zhi1],stock (liquid from stewing meat etc),,,,,,,,,,,,,,,,,
原汁原味,原汁原味,yuan2 zhi1 yuan2 wei4],original,authentic,,,,,,,,,,,,,,,,
原油,原油,yuan2 you2],crude oil,,,,,,,,,,,,,,,,,
原煤,原煤,yuan2 mei2],raw coal,,,,,,,,,,,,,,,,,
原爆,原爆,yuan2 bao4],atom bomb,contraction of 原子爆彈|原子爆弹[yuan2 zi3 bao4 dan4],,,,,,,,,,,,,,,,
原爆點,原爆点,yuan2 bao4 dian3],ground zero,,,,,,,,,,,,,,,,,
原物料,原物料,yuan2 wu4 liao4],source material,raw materials,,,,,,,,,,,,,,,,
原狀,原状,yuan2 zhuang4],previous condition,original state,,,,,,,,,,,,,,,,
原班人馬,原班人马,yuan2 ban1 ren2 ma3],original cast,former team,,,,,,,,,,,,,,,,
原理,原理,yuan2 li3],principle,theory,,,,,,,,,,,,,,,,
原生,原生,yuan2 sheng1],original,primary,native,indigenous,proto-,stock (firmware),,,,,,,,,,,,
原生動物,原生动物,yuan2 sheng1 dong4 wu4],protozoan (bacteria),,,,,,,,,,,,,,,,,
原生橄欖油,原生橄榄油,yuan2 sheng1 gan3 lan3 you2],virgin olive oil,,,,,,,,,,,,,,,,,
原生生物,原生生物,yuan2 sheng1 sheng1 wu4],protist,primitive organism,,,,,,,,,,,,,,,,
原生質,原生质,yuan2 sheng1 zhi4],protoplasm,,,,,,,,,,,,,,,,,
原產,原产,yuan2 chan3],original production,native to (of species),,,,,,,,,,,,,,,,
原產國,原产国,yuan2 chan3 guo2],country of origin,,,,,,,,,,,,,,,,,
原產地,原产地,yuan2 chan3 di4],original source,place of origin,provenance,,,,,,,,,,,,,,,
原田,原田,Yuan2 tian2],Harada (Japanese surname),,,,,,,,,,,,,,,,,
原由,原由,yuan2 you2],variant of 緣由|缘由[yuan2 you2],,,,,,,,,,,,,,,,,
原發性進行性失語,原发性进行性失语,yuan2 fa1 xing4 jin4 xing2 xing4 shi1 yu3],primary progressive aphasia (PPA) speech disorder (sometimes related to dementia),,,,,,,,,,,,,,,,,
原稿,原稿,yuan2 gao3],manuscript,original copy,,,,,,,,,,,,,,,,
原籍,原籍,yuan2 ji2],ancestral home (town),birthplace,,,,,,,,,,,,,,,,
原纖維,原纤维,yuan2 xian1 wei2],fibril,protofilament,,,,,,,,,,,,,,,,
原罪,原罪,yuan2 zui4],original sin,,,,,,,,,,,,,,,,,
原義,原义,yuan2 yi4],original meaning,,,,,,,,,,,,,,,,,
原腎管,原肾管,yuan2 shen4 guan3],protonephridium (invertebrate anatomy),,,,,,,,,,,,,,,,,
原色,原色,yuan2 se4],primary color,,,,,,,,,,,,,,,,,
原著,原著,yuan2 zhu4],original work (not translation or abridged),,,,,,,,,,,,,,,,,
原蘇聯,原苏联,yuan2 Su1 lian2],former Soviet Union,,,,,,,,,,,,,,,,,
原處,原处,yuan2 chu4],original spot,previous place,where it was before,,,,,,,,,,,,,,,
原被告,原被告,yuan2 bei4 gao4],plaintiff and defendant,prosecution and defense (lawyers),,,,,,,,,,,,,,,,
原裝,原装,yuan2 zhuang1],genuine,intact in original packaging (not locally assembled and packaged),,,,,,,,,,,,,,,,
原語,原语,yuan2 yu3],source language (linguistics),,,,,,,,,,,,,,,,,
原諒,原谅,yuan2 liang4],to excuse,to forgive,to pardon,,,,,,,,,,,,,,,
原貌,原貌,yuan2 mao4],the original form,,,,,,,,,,,,,,,,,
原道,原道,yuan2 dao4],original path,essay by Tang philosopher Han Yu 韓愈|韩愈,,,,,,,,,,,,,,,,
原野,原野,yuan2 ye3],plain,open country,,,,,,,,,,,,,,,,
原陽,原阳,Yuan2 yang2],Yuanyang county in Xinxiang 新鄉|新乡[Xin1 xiang1] Henan,,,,,,,,,,,,,,,,,
原陽縣,原阳县,Yuan2 yang2 xian4],Yuanyang county in Xinxiang 新鄉|新乡[Xin1 xiang1] Henan,,,,,,,,,,,,,,,,,
原鴿,原鸽,yuan2 ge1],(bird species of China) rock dove (Columba livia),,,,,,,,,,,,,,,,,
原點,原点,yuan2 dian3],origin (math.),origin of coordinates,,,,,,,,,,,,,,,,
原點矩,原点矩,yuan2 dian3 ju3],(statistics) moment,,,,,,,,,,,,,,,,,
厠,厕,ce4],variant of 廁|厕[ce4],,,,,,,,,,,,,,,,,
厤,历,li4],old variant of 曆|历[li4],old variant of 歷|历[li4],,,,,,,,,,,,,,,,
厥,厥,jue2],to faint,to lose consciousness,his,her,its,their,,,,,,,,,,,,
厪,厪,jin3],hut,,,,,,,,,,,,,,,,,
厪,厪,qin2],variant of 廑[qin2],,,,,,,,,,,,,,,,,
厭,厌,yan4],to loathe,,,,,,,,,,,,,,,,,
厭世,厌世,yan4 shi4],world-weary,pessimistic,,,,,,,,,,,,,,,,
厭倦,厌倦,yan4 juan4],to be weary of,to be fed up with,tedious,,,,,,,,,,,,,,,
厭恨,厌恨,yan4 hen4],to hate,to detest,,,,,,,,,,,,,,,,
厭惡,厌恶,yan4 wu4],to loathe,to hate,disgusted with sth,,,,,,,,,,,,,,,
厭惡人類者,厌恶人类者,yan4 wu4 ren2 lei4 zhe3],misanthrope,,,,,,,,,,,,,,,,,
厭棄,厌弃,yan4 qi4],to spurn,to reject,,,,,,,,,,,,,,,,
厭氣,厌气,yan4 qi4],fed up with,loathsome,,,,,,,,,,,,,,,,
厭氧,厌氧,yan4 yang3],anaerobic,,,,,,,,,,,,,,,,,
厭氧菌,厌氧菌,yan4 yang3 jun1],anaerobic bacteria,,,,,,,,,,,,,,,,,
厭煩,厌烦,yan4 fan2],bored,fed up with sth,sick of sth,,,,,,,,,,,,,,,
厭膩,厌腻,yan4 ni4],to detest,to abhor,,,,,,,,,,,,,,,,
厭薄,厌薄,yan4 bo2],to despise,to look down upon sth,,,,,,,,,,,,,,,,
厭酷球孢子菌,厌酷球孢子菌,yan4 ku4 qiu2 bao1 zi3 jun1],Coccidioides immitis,,,,,,,,,,,,,,,,,
厭食,厌食,yan4 shi2],anorexia,,,,,,,,,,,,,,,,,
厭食症,厌食症,yan4 shi2 zheng4],anorexia,,,,,,,,,,,,,,,,,
厮,厮,si1],variant of 廝|厮[si1],,,,,,,,,,,,,,,,,
厰,厰,chang3],variant of 廠|厂[chang3],,,,,,,,,,,,,,,,,
厲,厉,Li4],surname Li,,,,,,,,,,,,,,,,,
厲,厉,li4],strict,severe,,,,,,,,,,,,,,,,
厲害,厉害,li4 hai5],difficult to deal with,difficult to endure,ferocious,radical,serious,terrible,violent,tremendous,awesome,,,,,,,,,
厲目而視,厉目而视,li4 mu4 er2 shi4],to cut sb a severe look (idiom),,,,,,,,,,,,,,,,,
厲聲,厉声,li4 sheng1],stern voice,,,,,,,,,,,,,,,,,
厲行節約,厉行节约,li4 xing2 jie2 yue1],to practice strict economy (idiom),,,,,,,,,,,,,,,,,
厲鬼,厉鬼,li4 gui3],malicious spirit,devil,,,,,,,,,,,,,,,,
厳,厳,yan2],Japanese variant of 嚴|严,,,,,,,,,,,,,,,,,
厴,厣,yan3],operculum (Latin: little lid),a covering flap (in various branches of anatomy),,,,,,,,,,,,,,,,
厶,厶,mou3],old variant of 某[mou3],,,,,,,,,,,,,,,,,
厶,厶,si1],old variant of 私[si1],,,,,,,,,,,,,,,,,
厷,厷,gong1],old variant of 肱[gong1],,,,,,,,,,,,,,,,,
厷,厷,hong2],old variant of 宏[hong2],,,,,,,,,,,,,,,,,
厹,厹,qiu2],spear,,,,,,,,,,,,,,,,,
厹,厹,rou2],to trample,,,,,,,,,,,,,,,,,
厺,厺,qu4],old variant of 去[qu4],,,,,,,,,,,,,,,,,
去,去,qu4],to go,to go to (a place),(of a time etc) last,just passed,to send,to remove,to get rid of,to reduce,to be apart from in space or time,to die (euphemism),to play (a part),(when used either before or after a verb) to go in order to do sth,(after a verb of motion indicates movement away from the speaker),(used after certain verbs to indicate detachment or separation),,,,
去世,去世,qu4 shi4],to pass away,to die,,,,,,,,,,,,,,,,
去你的,去你的,qu4 ni3 de5],Get along with you!,,,,,,,,,,,,,,,,,
去光水,去光水,qu4 guang1 shui3],nail polish remover,,,,,,,,,,,,,,,,,
去其糟粕,去其糟粕,qu4 qi2 zao1 po4],to remove the dross,to discard the dregs,,,,,,,,,,,,,,,,
去勢,去势,qu4 shi4],to neuter,neutered,,,,,,,,,,,,,,,,
去取,去取,qu4 qu3],to accept or reject,,,,,,,,,,,,,,,,,
去取之間,去取之间,qu4 qu3 zhi1 jian1],undecided between taking and leaving,,,,,,,,,,,,,,,,,
去向,去向,qu4 xiang4],the position of sth,whereabouts,,,,,,,,,,,,,,,,
去向不明,去向不明,qu4 xiang4 bu4 ming2],missing,lost,,,,,,,,,,,,,,,,
去回票,去回票,qu4 hui2 piao4],round-trip ticket (Tw),,,,,,,,,,,,,,,,,
去國,去国,qu4 guo2],to leave one's country,,,,,,,,,,,,,,,,,
去國外,去国外,qu4 guo2 wai4],to go abroad,,,,,,,,,,,,,,,,,
去垢劑,去垢剂,qu4 gou4 ji4],detergent,,,,,,,,,,,,,,,,,
去年,去年,qu4 nian2],last year,,,,,,,,,,,,,,,,,
去年底,去年底,qu4 nian2 di3],late last year,the end of last year,,,,,,,,,,,,,,,,
去得,去得,qu4 de5],can go,,,,,,,,,,,,,,,,,
去掉,去掉,qu4 diao4],to get rid of,to exclude,to eliminate,to remove,to delete,to strip out,to extract,,,,,,,,,,,
去根,去根,qu4 gen1],to cure completely,,,,,,,,,,,,,,,,,
去歲,去岁,qu4 sui4],last year,,,,,,,,,,,,,,,,,
去死,去死,qu4 si3],go to hell!,drop dead!,,,,,,,,,,,,,,,,
去氧核糖核酸,去氧核糖核酸,qu4 yang3 he2 tang2 he2 suan1],deoxyribonucleic acid,DNA,,,,,,,,,,,,,,,,
去氧麻黃鹼,去氧麻黄碱,qu4 yang3 ma2 huang2 jian3],methamphetamine,,,,,,,,,,,,,,,,,
去火,去火,qu4 huo3],to reduce internal heat (TCM),,,,,,,,,,,,,,,,,
去留,去留,qu4 liu2],going or staying,,,,,,,,,,,,,,,,,
去皮,去皮,qu4 pi2],to peel,to remove the skin,to tare,,,,,,,,,,,,,,,
去皮重,去皮重,qu4 pi2 zhong4],to tare,,,,,,,,,,,,,,,,,
去程,去程,qu4 cheng2],outbound trip,,,,,,,,,,,,,,,,,
去聲,去声,qu4 sheng1],falling tone,fourth tone in modern Mandarin,,,,,,,,,,,,,,,,
去職,去职,qu4 zhi2],to leave office,,,,,,,,,,,,,,,,,
去臺,去台,qu4 Tai2],to go to Taiwan,refers to those who left China for Taiwan before the founding of PRC in 1949,,,,,,,,,,,,,,,,
去臺人員,去台人员,qu4 Tai2 ren2 yuan2],those who left China for Taiwan before the founding of PRC in 1949,,,,,,,,,,,,,,,,,
去蕪存菁,去芜存菁,qu4 wu2 cun2 jing1],lit. to get rid of the weeds and keep the flowers,to separate the wheat from the chaff (idiom),,,,,,,,,,,,,,,,
